iter	Logloss
172	0.05057956364
173	0.05054866038
174	0.05051025237
175	0.05049389308
176	0.05038987518
177	0.05036608162
178	0.05033682903
179	0.05030828999
180	0.05016428376
181	0.05012693491
182	0.05009029778
183	0.05000672645
184	0.04998897042
185	0.04993131047
186	0.04992258291
187	0.04990698729
188	0.04987602383
189	0.04984403749
190	0.0497957385
191	0.04971074642
192	0.04966534224
193	0.04961823183
194	0.04960389006
195	0.04957606374
196	0.04947418023
197	0.04943408272
198	0.04930346151
199	0.04926994378
200	0.04916141259
201	0.04915264906
202	0.04901752783
203	0.04898728919
204	0.04888721855
205	0.04878244673
206	0.04877283701
207	0.04874952854
208	0.04870318989
209	0.04868341784
210	0.04867769462
211	0.04862876338
212	0.04860782413
213	0.04854999969
214	0.04853925396
215	0.04849995661
216	0.04838641167
217	0.04836388964
218	0.04830346754
219	0.04828327531
220	0.04823480855
221	0.04821470827
222	0.04817127682
223	0.04810368881
224	0.04801310206
225	0.04798691876
226	0.04797680699
227	0.04786461885
228	0.04785907587
229	0.04779187393
230	0.04772907879
231	0.04770896248
232	0.04767589321
233	0.04765128914
234	0.04759263031
235	0.04752800211
236	0.04751914282
237	0.0474808723
238	0.04743530567
239	0.04738865721
240	0.04737146629
241	0.0473131437
242	0.04726849808
243	0.04723942545
244	0.04723347894
245	0.04719402295
246	0.04714422918
247	0.04712364169
248	0.04709795904
249	0.04701255322
250	0.04696580344
251	0.04693735276
252	0.0469061927
253	0.04683702396
254	0.0467187393
255	0.04668347068
256	0.04666605001
257	0.04665573258
258	0.04662932066
259	0.04661380414
260	0.04659930888
261	0.04654671887
262	0.04653041647
263	0.04646156277
264	0.04643907527
265	0.04641353399
266	0.04636479374
267	0.04634021845
268	0.04632615514
269	0.04630228896
270	0.04624642526
271	0.04620947581
272	0.04618189983
273	0.04616164651
274	0.04611313073
275	0.04607967779
276	0.04605518708
277	0.04604752867
278	0.04599973998
279	0.04598384388
280	0.04594769249
281	0.04593028675
282	0.04590046892
283	0.04586991642
284	0.04584068338
285	0.04577852312
286	0.04576782196
287	0.04574646556
288	0.04569050738
289	0.04562747766
290	0.04559417701
291	0.04555959928
292	0.04553355778
293	0.04549162608
294	0.04542845736
295	0.04538137511
296	0.0453485798
297	0.04529089387
298	0.0452737022
299	0.04518978309
300	0.04515395403
301	0.04513713013
302	0.04511051558
303	0.04507891351
304	0.04502418437
305	0.0450025791
306	0.0449829701
307	0.04496532689
308	0.04495238181
309	0.04493672414
310	0.04486861441
311	0.04483833987
312	0.04481805099
313	0.044791119
314	0.04475566981
315	0.04473959576
316	0.04467257337
317	0.0446555676
318	0.04456952971
319	0.04453039471
320	0.04445864063
321	0.0444016634
322	0.04437922816
323	0.04433165755
324	0.0442952164
325	0.04427465919
326	0.04426341412
327	0.04425425249
328	0.04419635677
329	0.04411594647
330	0.04409832409
331	0.04408496485
332	0.04401282839
333	0.04396671597
334	0.04392050885
335	0.04388688372
336	0.04384455369
337	0.0438222488
338	0.04380254818
339	0.04379166593
340	0.0437724657
341	0.04369546627
342	0.04363594351
343	0.0435901673
344	0.04355014832
345	0.04352814303
346	0.04352265445
347	0.04351712222
348	0.04349736336
349	0.04346781845
350	0.04336964898
351	0.04329553457
352	0.04327469377
353	0.04324031513
354	0.04321636602
355	0.04314838674
356	0.0431197307
357	0.04309113953
358	0.04304536847
359	0.04303636175
360	0.04298308723
361	0.04298045129
362	0.04296444132
363	0.04290365954
364	0.04287478986
365	0.04282268156
366	0.04279093374
367	0.04275717539
368	0.0427255978
369	0.04269368781
370	0.04266140541
371	0.04265463482
372	0.04263986019
373	0.04260825604
374	0.04259440982
375	0.04250677229
376	0.04248479781
377	0.04247101962
378	0.04243946075
379	0.04238386362
380	0.04235408974
381	0.04233303343
382	0.04231525448
383	0.04225674431
384	0.04221482847
385	0.04219535362
386	0.04215501308
387	0.04214714931
388	0.0421270959
389	0.04210748293
390	0.04209503941
391	0.04203873119
392	0.04199694421
393	0.04194288881
394	0.04189612383
395	0.04189048069
396	0.04185128264
397	0.04180296797
398	0.04174676315
399	0.04173923267
400	0.0417290597
401	0.04171617223
402	0.04169996213
403	0.04165731081
404	0.04163774162
405	0.04161815579
406	0.04154595736
407	0.04152487465
408	0.04151496046
409	0.04147956913
410	0.04145139903
411	0.0414380694
412	0.04142522161
413	0.04139131274
414	0.04130735987
415	0.04128865369
416	0.04127941425
417	0.04125655265
418	0.04124101894
419	0.04119342124
420	0.04117353735
421	0.04115014568
422	0.0411385342
423	0.04111298731
424	0.04110212198
425	0.04107805128
426	0.04102735306
427	0.04094616888
428	0.04090862639
429	0.04087284133
430	0.04082096178
431	0.04076480085
432	0.04075080445
433	0.0407378251
434	0.04071708027
435	0.04070083243
436	0.04068556765
437	0.04063724351
438	0.0406063132
439	0.04057731931
440	0.04052988777
441	0.04050923661
442	0.04049605116
443	0.0404150582
444	0.04037696993
445	0.04036371853
446	0.04033427207
447	0.04029591149
448	0.04021368873
449	0.04020246903
450	0.04018642194
451	0.04013987674
452	0.04013235555
453	0.04012338053
454	0.0401026105
455	0.0400600725
456	0.04001103602
457	0.03998985371
458	0.03997998954
459	0.03996938199
460	0.03995174803
461	0.03992304217
462	0.03987988198
463	0.03983559529
464	0.03980042058
465	0.03975299223
466	0.03971290399
467	0.03968718143
468	0.03965296148
469	0.03963282715
470	0.03959402576
471	0.03956040474
472	0.03955193497
473	0.03952651035
474	0.0394867347
475	0.03947518349
476	0.03946172027
477	0.03944875821
478	0.03943140797
479	0.03941180372
480	0.03939730864
481	0.03937945881
482	0.03936152388
483	0.03935279401
484	0.03933344838
485	0.03930937235
486	0.03929365082
487	0.03928108433
488	0.03927360613
489	0.03922978468
490	0.03922040694
491	0.03921161827
492	0.03914620058
493	0.03910896767
494	0.03908108212
495	0.03904081376
496	0.03902886758
497	0.03898990001
498	0.03897297786
499	0.03894059959
500	0.03892676196
501	0.0388906696
502	0.03888354906
503	0.03884662532
504	0.03882093338
505	0.03878379148
506	0.03877691326
507	0.03876112676
508	0.03873635884
509	0.03872734585
510	0.03871607905
511	0.03868219372
512	0.03866931645
513	0.0386609346
514	0.03864582269
515	0.03859873733
516	0.03857619158
517	0.0385627825
518	0.03855011457
519	0.03853496142
520	0.03850130713
521	0.03848630611
522	0.03846330921
523	0.03843381004
524	0.03842546236
525	0.03841720424
526	0.03840256292
527	0.03839540557
528	0.03835661085
529	0.03834735543
530	0.03834188562
531	0.03832725909
532	0.03831221233
533	0.0382791153
534	0.038254976
535	0.03822237312
536	0.03820199483
537	0.03817368007
538	0.03814237619
539	0.0381173873
540	0.03810930896
541	0.03808104686
542	0.03806828438
543	0.03804811277
544	0.038035641
545	0.03794785114
546	0.03792052599
547	0.0379050172
548	0.03788664842
549	0.03787971012
550	0.03785880089
551	0.03777462626
552	0.03776568857
553	0.03768638512
554	0.03767384919
555	0.03764958385
556	0.03763133738
557	0.03760430597
558	0.03759391284
559	0.03757698824
560	0.03749951196
561	0.03747033725
562	0.03745596956
563	0.03744499308
564	0.03737678832
565	0.03735311478
566	0.03732777256
567	0.03730048955
568	0.03728658896
569	0.03727442051
570	0.03725280994
571	0.03722107207
572	0.03719719951
573	0.03718242803
574	0.03717405118
575	0.03716258332
576	0.03715286019
577	0.03713013828
578	0.03706685625
579	0.03704937454
580	0.03697705625
581	0.03694855282
582	0.03692425145
583	0.03691335865
584	0.03689379048
585	0.0368758555
586	0.03685373311
587	0.03682942309
588	0.03680597926
589	0.0367992058
590	0.03675265863
591	0.03673947334
592	0.03673165294
593	0.03666281991
594	0.03664927615
595	0.03663633934
596	0.03659886814
597	0.03653378153
598	0.03651386185
599	0.0365070237
600	0.03649030492
601	0.03648320834
602	0.03646976491
603	0.03645664047
604	0.03642307793
605	0.03641131738
606	0.03637291834
607	0.03635853451
608	0.03635285723
609	0.03634644906
610	0.03630554536
611	0.03629470276
612	0.03628304996
613	0.03626226709
614	0.03624808521
615	0.0362346805
616	0.03621533185
617	0.03620844057
618	0.03618607379
619	0.03617793017
620	0.03615330191
621	0.03614074604
622	0.03612236222
623	0.03610503748
624	0.03609828508
625	0.03605115687
626	0.03600978257
627	0.03599389746
628	0.03595277499
629	0.0359301931
630	0.03592349113
631	0.03586294151
632	0.03583711381
633	0.03581686547
634	0.03580282726
635	0.0357673073
636	0.03574783284
637	0.035731479
638	0.03570785938
639	0.03566110512
640	0.0356544699
641	0.03564524944
642	0.03563871731
643	0.03562690539
644	0.03560719647
645	0.03557286188
646	0.03556255476
647	0.03555827122
648	0.03553806964
649	0.0355240781
650	0.03550998857
651	0.03550354711
652	0.03545004459
653	0.03544446266
654	0.03544029548
655	0.03543284379
656	0.03539524055
657	0.03538611788
658	0.03534935861
659	0.03533294644
660	0.03530506088
661	0.03526601894
662	0.03524417521
663	0.03522523283
664	0.03521677445
665	0.03520810677
666	0.03519576382
667	0.03516234292
668	0.03513868176
669	0.03513294342
670	0.03512713865
671	0.03510882105
672	0.03507248446
673	0.03505370577
674	0.03501876728
675	0.03500800312
676	0.03496906657
677	0.03495837255
678	0.03492261042
679	0.03486913303
680	0.03485332997
681	0.034847653
682	0.03484163901
683	0.0348336581
684	0.03481191323
685	0.03479402168
686	0.03475582611
687	0.03474345147
688	0.03473799667
689	0.03470374586
690	0.03468676205
691	0.03467764813
692	0.03465018297
693	0.03463181099
694	0.03458660753
695	0.03458135573
696	0.03457134346
697	0.03454159832
698	0.03452159426
699	0.03451401536
700	0.03448703143
701	0.03445647941
702	0.03443095885
703	0.03442305989
704	0.03441776141
705	0.03438966035
706	0.03433976056
707	0.03431932525
708	0.03430843475
709	0.03426033866
710	0.03422847568
711	0.03422384807
712	0.03421405975
713	0.03420891553
714	0.03419457681
715	0.03416235239
716	0.03411801318
717	0.0341129611
718	0.03410803295
719	0.03409199275
720	0.03406111198
721	0.03404331499
722	0.03402391731
723	0.03399477428
724	0.0339754799
725	0.03396101318
726	0.03395219236
727	0.03393919574
728	0.03392492291
729	0.03390740108
730	0.0339039378
731	0.03389289139
732	0.0338836097
733	0.03387451752
734	0.03387037299
735	0.03385763883
736	0.03384870999
737	0.03383950542
738	0.03382831141
739	0.03380891605
740	0.03379171701
741	0.03376310098
742	0.03375597986
743	0.03375119508
744	0.03374651996
745	0.03371934071
746	0.03370278492
747	0.03368769739
748	0.03367898895
749	0.03366522664
750	0.03365668713
751	0.03364326833
752	0.0336265707
753	0.03361745251
754	0.03360441717
755	0.03359627408
756	0.03357790838
757	0.03357278206
758	0.03356149285
759	0.03355732988
760	0.03353940727
761	0.03353062603
762	0.03351865227
763	0.03350886082
764	0.03349960189
765	0.03349503197
766	0.03346927858
767	0.03345661976
768	0.03344368979
769	0.03343546135
770	0.03342766997
771	0.03341379528
772	0.03340548532
773	0.03340102043
774	0.03339636773
775	0.03339201533
776	0.03337904909
777	0.03335123811
778	0.03332636462
779	0.03330515545
780	0.03328839173
781	0.03328038725
782	0.03326850929
783	0.03325515408
784	0.03324499571
785	0.03324072846
786	0.03323522399
787	0.03322108186
788	0.03320950056
789	0.03318703709
790	0.03316901296
791	0.03316139825
792	0.03312892297
793	0.03311394654
794	0.03310506234
795	0.03308253364
796	0.03306534497
797	0.03305205985
798	0.03303824563
799	0.03301470108
800	0.03300047735
801	0.03298681527
802	0.03298265284
803	0.0329797099
804	0.03297564715
805	0.03296446178
806	0.03294466474
807	0.03293155834
808	0.03292447441
809	0.03291522318
810	0.03291124966
811	0.03290231634
812	0.03287773061
813	0.03287490291
814	0.03286373315
815	0.03285640428
816	0.03283090223
817	0.03281999936
818	0.03279914005
819	0.03277978884
820	0.03274918582
821	0.03272373687
822	0.03271160937
823	0.03267644817
824	0.03267002647
825	0.03266613347
826	0.03265568778
827	0.03263717424
828	0.03263177755
829	0.03262159014
830	0.03261778862
831	0.0326140735
832	0.03260723107
833	0.0325980598
834	0.0325886685
835	0.03258026838
836	0.03256611435
837	0.03255694432
838	0.03253204316
839	0.03251811112
840	0.03250153251
841	0.03248195381
842	0.03247039923
843	0.03246338507
844	0.03245459992
845	0.03244589973
846	0.03243947167
847	0.03243205193
848	0.03241334254
849	0.03241048908
850	0.03239921032
851	0.03239544693
852	0.03237928847
853	0.03236576816
854	0.0323488265
855	0.03231586738
856	0.03230436197
857	0.03229168642
858	0.03227992925
859	0.03226428288
860	0.0322544877
861	0.03225055342
862	0.03223153217
863	0.03222612144
864	0.03221655746
865	0.03220804967
866	0.03220144238
867	0.03219498813
868	0.03218084501
869	0.03216285842
870	0.03213779257
871	0.03212841639
872	0.03212233185
873	0.03209175911
874	0.03208674893
875	0.03207431401
876	0.0320664462
877	0.03205731457
878	0.03204839376
879	0.03204253621
880	0.03203767447
881	0.03201505283
882	0.03201091561
883	0.03199999637
884	0.03198293238
885	0.0319661575
886	0.03195521374
887	0.03194438145
888	0.03192040176
889	0.03190593006
890	0.03190061407
891	0.03187767373
892	0.03186272363
893	0.03185644847
894	0.03184662715
895	0.03184247219
896	0.03180837947
897	0.0317858847
898	0.0317570284
899	0.03175362692
900	0.03174652035
901	0.03174075133
902	0.03173467805
903	0.03171608588
904	0.03170039264
905	0.03169577785
906	0.03167356459
907	0.03165515192
908	0.03164364101
909	0.0316385641
910	0.03163489619
911	0.03163131515
912	0.03160961645
913	0.03160399686
914	0.03159290179
915	0.03157865878
916	0.03156984799
917	0.0315393769
918	0.03151248079
919	0.03150189797
920	0.03149334211
921	0.03148668836
922	0.03147121162
923	0.03145502142
924	0.03144196468
925	0.03140202808
926	0.03138022339
927	0.0313702618
928	0.03136754235
929	0.03133911471
930	0.03133565117
931	0.03131937659
932	0.03129128426
933	0.03128789978
934	0.03126291975
935	0.03125931784
936	0.03125115847
937	0.03124159747
938	0.03123587216
939	0.03123367461
940	0.03122736091
941	0.03121631699
942	0.03120784212
943	0.03119662945
944	0.03119259728
945	0.03118315274
946	0.03117817768
947	0.0311722552
948	0.03116923708
949	0.03116348247
950	0.03114378478
951	0.03114097224
952	0.03113680933
953	0.03112698423
954	0.03111686063
955	0.03110675389
956	0.03109913783
957	0.03108525764
958	0.0310655048
959	0.03103557451
960	0.03102318641
961	0.0310165234
962	0.03098790841
963	0.03098145887
964	0.03096169546
965	0.03095885797
966	0.03094602631
967	0.03093265204
968	0.03091895051
969	0.03090237655
970	0.03089943637
971	0.03088643974
972	0.03088263483
973	0.03087726141
974	0.03086765683
975	0.03086450923
976	0.03084567641
977	0.03083279152
978	0.03082250031
979	0.03081514978
980	0.03081206855
981	0.0308013165
982	0.03078017237
983	0.03077354
984	0.0307625781
985	0.03075954836
986	0.03075081766
987	0.03074541293
988	0.03073795159
989	0.03073285869
990	0.03071926177
991	0.03071456676
992	0.03071244916
993	0.03070086333
994	0.0306931804
995	0.03069026575
996	0.0306633386
997	0.03064132413
998	0.0306205213
999	0.03061525015
