,keys,values
1264,ridge,0.7675
889,versa,0.7674418604651163
1206,survivors,0.7666666666666667
5279,charge,0.7647058823529411
1277,major,0.7647058823529411
2950,wash,0.7647058823529411
2197,devastation,0.7647058823529411
8345,survivor,0.7619047619047619
1618,alarm,0.7608695652173914
9005,displace,0.7580645161290323
5930,group,0.7575757575757576
2679,key,0.7560975609756098
3083,station,0.7552742616033755
2445,break,0.7551724137931034
7200,oil,0.7551020408163265
3318,ares,0.7551020408163265
9911,collision,0.7543859649122807
9555,injured,0.7529411764705882
3035,evacuate,0.7517241379310344
5292,bound,0.75
5194,proud,0.75
2876,closed,0.75
8041,tropical,0.75
879,blasts,0.75
3651,sees,0.75
9767,victims,0.75
9244,festival,0.75
8738,electrical,0.75
9402,cleanup,0.75
1304,loses,0.75
5074,avert,0.75
6283,doz,0.75
2708,weep,0.75
3699,grief,0.75
370,unlocking,0.75
1068,trooper,0.75
2744,museum,0.75
5268,responsibility,0.75
8653,consequences,0.75
1116,funds,0.75
6603,flash,0.75
2842,copycat,0.75
1720,gamer,0.75
3504,alleged,0.75
8630,firefighters,0.75
5187,precipitation,0.75
6467,marked,0.75
5087,washed,0.75
6834,dozens,0.75
2407,brakes,0.75
1303,tuned,0.75
7071,fighting,0.75
1787,photography,0.75
6968,overnight,0.75
3209,innocent,0.75
2926,condition,0.75
6569,continues,0.75
9200,landfall,0.75
4867,leveled,0.75
7204,killing,0.75
7899,serial,0.75
7978,smugglers,0.75
8249,extend,0.75
3975,guided,0.75
8550,mitigation,0.75
9204,situation,0.75
5545,losses,0.75
8546,freedom,0.75
4227,canoe,0.75
5674,investigated,0.75
3620,model,0.75
5178,gusty,0.75
9262,avoiding,0.75
5658,predicted,0.75
8559,dozen,0.75
9206,grown,0.75
3017,damages,0.75
2832,factory,0.75
253,collapses,0.75
1891,rivers,0.75
1544,probe,0.75
3337,individuals,0.75
6026,alerts,0.75
4374,prosecute,0.75
6841,taxis,0.75
2127,faster,0.75
5425,duo,0.75
893,spending,0.75
4316,breaking,0.75
5795,crashes,0.75
2046,activates,0.75
6663,bombs,0.75
1534,older,0.75
4368,joined,0.75
7595,condemn,0.75
3070,tells,0.75
8353,highway,0.75
5025,resulted,0.75
97,cockpit,0.75
7661,lesson,0.75
4484,produce,0.75
4494,ilia,0.75
8397,toxic,0.75
4562,clearly,0.75
5839,push,0.75
4354,heavy,0.75
5920,recalls,0.75
6512,triple,0.75
9970,freed,0.75
5767,delays,0.75
1976,footage,0.75
1472,reportedly,0.75
979,stadium,0.75
5010,walls,0.75
4706,disrupts,0.75
2152,mans,0.75
6935,stuck,0.75
1952,flooded,0.75
62,lying,0.75
1623,heading,0.75
9982,commute,0.75
145,mars,0.75
4673,sold,0.75
2003,experts,0.75
1863,aqua,0.75
5005,measurement,0.75
1915,several,0.75
7724,orders,0.75
8922,relief,0.75
2052,due,0.7471264367816092
4642,displaced,0.7457627118644068
1885,ores,0.7443609022556391
6558,sandstorm,0.7435897435897436
2992,earth,0.7435897435897436
8422,shoot,0.7428571428571429
314,gov,0.7425531914893617
4221,aces,0.7391304347826086
2990,vac,0.7380952380952381
8803,close,0.7368421052631579
5265,lest,0.7368421052631579
7635,mount,0.7368421052631579
1282,cos,0.7358490566037735
6674,derail,0.7342995169082126
9908,tad,0.7333333333333333
1023,cafe,0.7333333333333333
1049,following,0.7333333333333333
9566,return,0.7333333333333333
3968,arch,0.7307692307692307
3757,tree,0.73046875
1996,fug,0.7289719626168224
1521,violent,0.7288135593220338
1831,murder,0.7285714285714285
5458,motor,0.7272727272727273
2231,activate,0.7272727272727273
5297,zen,0.7272727272727273
2098,terror,0.7242647058823529
7785,stages,0.7236842105263158
3046,floods,0.7235294117647059
705,rail,0.7233201581027668
139,hostages,0.7230769230769231
1838,result,0.7222222222222222
2994,specially,0.7222222222222222
3384,terrorism,0.7213114754098361
3517,officer,0.72
5552,massacre,0.7192982456140351
518,escape,0.71875
7365,prov,0.71875
9393,released,0.71875
3695,plot,0.71875
504,terr,0.7175324675324676
7866,lice,0.7165775401069518
3303,bean,0.7142857142857143
3174,warship,0.7142857142857143
1076,lave,0.7142857142857143
1874,aunt,0.7142857142857143
90,called,0.7142857142857143
2538,expo,0.7142857142857143
1192,jam,0.7142857142857143
1692,south,0.7142857142857143
2136,west,0.7142857142857143
4939,standard,0.7142857142857143
7292,rising,0.7142857142857143
9212,freakiest,0.7142857142857143
7004,expected,0.7142857142857143
9730,civil,0.7142857142857143
8921,cult,0.7142857142857143
3393,allows,0.7142857142857143
8899,sized,0.7142857142857143
5708,rises,0.7142857142857143
7538,increase,0.7142857142857143
7948,costs,0.7142857142857143
6468,counter,0.7142857142857143
708,response,0.7142857142857143
2273,caught,0.7142857142857143
8924,thunderstorms,0.7142857142857143
3199,buses,0.7142857142857143
2271,error,0.7126245847176079
2677,mate,0.711864406779661
4508,thunderstorm,0.7115384615384616
1204,security,0.7115384615384616
1331,fire,0.7114701704545454
9968,shoo,0.7105263157894737
9426,aim,0.7105263157894737
1973,downtown,0.7083333333333334
3289,center,0.7083333333333334
6585,oat,0.7076923076923077
1428,hail,0.706989247311828
2646,vast,0.7066666666666667
5523,laugh,0.7058823529411765
2625,mountain,0.7058823529411765
5257,accident,0.7054794520547946
2293,rain,0.7043165467625899
3009,edit,0.7037037037037037
1369,mill,0.7037037037037037
1460,wounded,0.7014925373134329
134,predict,0.7
4555,degree,0.7
7241,guardian,0.7
1324,jar,0.7
6027,abandoned,0.7
1064,gyp,0.7
2813,science,0.7
7054,died,0.7
5962,runs,0.7
3467,mute,0.7
3351,delay,0.7
5468,vulnerable,0.7
8915,bike,0.7
33,damaged,0.7
9573,bush,0.7
1278,hatchet,0.7
6000,toward,0.7
6825,loop,0.7
5479,mass,0.6994818652849741
4851,ache,0.6979166666666666
2970,led,0.6979166666666666
9028,avoid,0.6956521739130435
962,flooding,0.6956521739130435
4623,lib,0.6944444444444444
3875,deaths,0.6944444444444444
2924,least,0.6944444444444444
501,police,0.6927966101694916
876,near,0.6927083333333334
1124,heat,0.6927083333333334
3197,vehicle,0.6923076923076923
8312,lent,0.6923076923076923
4436,forge,0.6923076923076923
2514,fund,0.6923076923076923
7764,houses,0.6923076923076923
9435,placed,0.6923076923076923
363,buildings,0.6914191419141914
4699,stern,0.6896551724137931
9240,fighter,0.6896551724137931
1586,ages,0.6886792452830188
8019,erst,0.6880733944954128
1312,mum,0.6875
8034,members,0.6875
7350,accidents,0.6875
4754,cow,0.6875
3397,ants,0.6875
3658,famine,0.6865671641791045
5259,building,0.6858407079646017
2,derailed,0.6857142857142857
3117,sinkhole,0.6854838709677419
3936,fir,0.6843093093093093
6953,anthrax,0.6842105263157895
9378,mishaps,0.6842105263157895
9238,mishap,0.6842105263157895
6150,laced,0.6835443037974683
9763,rough,0.6829268292682927
7751,build,0.6822033898305084
3116,flood,0.6820276497695853
2501,mages,0.6818181818181818
8582,resident,0.6818181818181818
3556,found,0.68
7023,rug,0.68
9801,ales,0.68
2053,site,0.68
3036,aster,0.6799307958477508
8210,lob,0.6785714285714286
9637,invest,0.6785714285714286
6879,eater,0.6785714285714286
213,nuclear,0.677536231884058
1118,case,0.6770833333333334
905,orc,0.676923076923077
1445,weather,0.6764705882352942
1202,pal,0.6764705882352942
8343,railed,0.6756756756756757
334,sea,0.6753246753246753
3541,air,0.6744186046511628
6744,rage,0.6733870967741935
4112,fight,0.6728395061728395
8151,clear,0.6702702702702703
223,err,0.6699266503667481
5277,casual,0.6696428571428571
3981,home,0.6694214876033058
584,dis,0.6680103192518543
9558,follows,0.6666666666666666
5569,holding,0.6666666666666666
6221,northern,0.6666666666666666
8140,dressed,0.6666666666666666
3226,batters,0.6666666666666666
8493,posted,0.6666666666666666
936,blames,0.6666666666666666
9733,unfold,0.6666666666666666
5509,recall,0.6666666666666666
6272,amen,0.6666666666666666
760,idem,0.6666666666666666
7102,express,0.6666666666666666
8271,hunk,0.6666666666666666
9574,foreign,0.6666666666666666
1054,responded,0.6666666666666666
5401,kens,0.6666666666666666
8596,villagers,0.6666666666666666
8204,suspend,0.6666666666666666
917,frequent,0.6666666666666666
1015,raid,0.6666666666666666
9588,contained,0.6666666666666666
863,grateful,0.6666666666666666
8504,occupants,0.6666666666666666
9587,northwest,0.6666666666666666
8501,headed,0.6666666666666666
3624,border,0.6666666666666666
9544,repeat,0.6666666666666666
6613,sweep,0.6666666666666666
6171,prosecuted,0.6666666666666666
2905,sparks,0.6666666666666666
3215,speaking,0.6666666666666666
6275,asylum,0.6666666666666666
5413,bridges,0.6666666666666666
8494,settlement,0.6666666666666666
5368,housing,0.6666666666666666
975,politics,0.6666666666666666
8499,reshapes,0.6666666666666666
3684,psychological,0.6666666666666666
3626,chunks,0.6666666666666666
8317,medical,0.6666666666666666
8160,billings,0.6666666666666666
3402,returns,0.6666666666666666
3674,country,0.6666666666666666
6220,welfare,0.6666666666666666
8176,revenues,0.6666666666666666
8481,ordered,0.6666666666666666
5330,battlefield,0.6666666666666666
871,commit,0.6666666666666666
8465,capsized,0.6666666666666666
885,rams,0.6666666666666666
1716,encounter,0.6666666666666666
2826,neighbor,0.6666666666666666
6925,curing,0.6666666666666666
2275,current,0.6666666666666666
4298,traditional,0.6666666666666666
2266,cabin,0.6666666666666666
322,cycling,0.6666666666666666
7804,fab,0.6666666666666666
4310,gunfire,0.6666666666666666
4320,sadly,0.6666666666666666
2247,projects,0.6666666666666666
7795,license,0.6666666666666666
6388,catch,0.6666666666666666
8960,mansion,0.6666666666666666
302,planted,0.6666666666666666
8961,captured,0.6666666666666666
7380,nuke,0.6666666666666666
286,clash,0.6666666666666666
6534,crashing,0.6666666666666666
7772,addict,0.6666666666666666
5801,damaging,0.6666666666666666
5043,voluntary,0.6666666666666666
341,dump,0.6666666666666666
5129,unawares,0.6666666666666666
6554,enters,0.6666666666666666
2401,dish,0.6666666666666666
5109,cricket,0.6666666666666666
6088,system,0.6666666666666666
1337,office,0.6666666666666666
2376,initial,0.6666666666666666
5100,japan,0.6666666666666666
9409,images,0.6666666666666666
5095,agent,0.6666666666666666
4166,grass,0.6666666666666666
7823,colluded,0.6666666666666666
9846,derails,0.6666666666666666
4222,professional,0.6666666666666666
2323,packed,0.6666666666666666
362,pours,0.6666666666666666
8918,quickly,0.6666666666666666
2320,amazon,0.6666666666666666
4244,campus,0.6666666666666666
2315,appeared,0.6666666666666666
4398,metro,0.6666666666666666
9352,wheeler,0.6666666666666666
9004,taken,0.6666666666666666
9173,truck,0.6666666666666666
9118,acute,0.6666666666666666
4665,swarm,0.6666666666666666
4682,visited,0.6666666666666666
5912,agents,0.6666666666666666
4905,catches,0.6666666666666666
9276,swells,0.6666666666666666
76,trek,0.6666666666666666
5994,trolley,0.6666666666666666
4771,protecting,0.6666666666666666
244,declared,0.6666666666666666
5944,daughters,0.6666666666666666
9996,wells,0.6666666666666666
39,unaware,0.6666666666666666
1781,condolence,0.6666666666666666
35,traffic,0.6666666666666666
1757,southern,0.6666666666666666
4835,verdict,0.6666666666666666
7498,circuit,0.6666666666666666
4916,shaking,0.6666666666666666
1573,mart,0.6666666666666666
6440,trailer,0.6666666666666666
5873,executives,0.6666666666666666
4999,reign,0.6666666666666666
4431,crimes,0.6666666666666666
230,sac,0.6666666666666666
2140,dented,0.6666666666666666
7717,previously,0.6666666666666666
4984,experiencing,0.6666666666666666
6043,charges,0.6666666666666666
4976,receive,0.6666666666666666
2104,answers,0.6666666666666666
6895,intersection,0.6666666666666666
2076,shops,0.6666666666666666
4957,majority,0.6666666666666666
6893,arrest,0.6666666666666666
2071,pays,0.6666666666666666
4560,invasion,0.6666666666666666
6891,muse,0.6666666666666666
1567,tunnel,0.6666666666666666
7932,misses,0.6666666666666666
6208,specialist,0.6666666666666666
8099,unknown,0.6666666666666666
8782,wrapped,0.6666666666666666
6988,sympathy,0.6666666666666666
5690,recycling,0.6666666666666666
3921,shelter,0.6666666666666666
8765,lightening,0.6666666666666666
8808,countries,0.6666666666666666
7024,returned,0.6666666666666666
485,pilots,0.6666666666666666
2524,uses,0.6666666666666666
1104,refused,0.6666666666666666
5577,pod,0.6666666666666666
510,mania,0.6666666666666666
9797,takes,0.6666666666666666
589,veg,0.6666666666666666
3764,material,0.6666666666666666
3749,score,0.6666666666666666
6984,cryptic,0.6666666666666666
8784,dag,0.6666666666666666
8689,related,0.6666666666666666
3952,grenade,0.6666666666666666
465,brutal,0.6666666666666666
1145,snake,0.6666666666666666
1149,forget,0.6666666666666666
452,hurry,0.6666666666666666
9501,transfer,0.6666666666666666
3836,homeless,0.6666666666666666
2699,arriving,0.6666666666666666
6709,belonged,0.6666666666666666
8728,dung,0.6666666666666666
7272,claim,0.6666666666666666
5591,digits,0.6666666666666666
8679,aviation,0.6666666666666666
9770,parks,0.6666666666666666
1187,sites,0.6666666666666666
5246,rickets,0.6666666666666666
9432,debt,0.6666666666666666
4033,galactic,0.6666666666666666
9434,firefight,0.6666666666666666
8740,lived,0.6666666666666666
1203,extends,0.6666666666666666
8081,sewing,0.6666666666666666
5166,tokes,0.6666666666666666
1181,disaster,0.6658878504672897
3287,gee,0.6628352490421456
2685,crash,0.6606217616580311
8298,count,0.6597222222222222
3614,storm,0.659016393442623
7917,stat,0.6586538461538461
4193,failure,0.6578947368421053
6991,cop,0.6557377049180327
1144,special,0.6551724137931034
617,fig,0.6551724137931034
3948,early,0.6547619047619048
8039,tack,0.6540084388185654
4095,lives,0.6538461538461539
3734,dig,0.6538461538461539
6464,confirm,0.6538461538461539
6649,gust,0.6538461538461539
5657,refugee,0.6527777777777778
916,volcano,0.6515151515151515
1343,ail,0.6495301271420675
259,dust,0.6486486486486487
3949,refugees,0.6485507246376812
667,network,0.6481481481481481
2284,used,0.6470588235294118
2031,lie,0.6468085106382979
9874,rioting,0.6461538461538462
4951,port,0.6460843373493976
548,lei,0.6458333333333334
4047,calls,0.6428571428571429
3250,chief,0.6428571428571429
1394,record,0.6428571428571429
27,news,0.6421735604217356
1497,craft,0.6418918918918919
1577,tragedy,0.6397058823529411
2186,ruck,0.6391752577319587
3691,jet,0.6388888888888888
4664,cars,0.6363636363636364
6110,tops,0.6363636363636364
7587,arrested,0.6363636363636364
4098,yrs,0.6363636363636364
2967,heel,0.6363636363636364
1069,pines,0.6363636363636364
4160,spend,0.6363636363636364
2336,hilly,0.6363636363636364
1450,role,0.6363636363636364
8220,expert,0.6363636363636364
1059,water,0.6354166666666666
1443,fail,0.6348314606741573
3690,apt,0.6341463414634146
8245,attack,0.6335078534031413
6886,test,0.6330275229357798
9285,exam,0.631578947368421
8751,void,0.6296296296296297
6999,tens,0.6296296296296297
5590,lose,0.6296296296296297
4458,fest,0.6296296296296297
1279,mas,0.6296296296296297
9379,lure,0.6296296296296297
1693,hurricane,0.6269230769230769
5530,rep,0.6265822784810127
2965,bus,0.6253968253968254
6223,state,0.6253443526170799
5922,former,0.625
93,youth,0.625
9267,boost,0.625
37,plug,0.625
5634,falls,0.625
2223,yen,0.625
4012,dropped,0.625
364,lab,0.625
1384,hunting,0.625
5766,talks,0.625
8206,humanity,0.625
3418,remain,0.625
1624,history,0.625
3071,draw,0.625
3903,apartment,0.625
5008,including,0.625
636,rest,0.625
2108,attacks,0.625
5691,strikes,0.625
5323,east,0.6233766233766234
9474,structural,0.6231884057971014
4432,tom,0.6230769230769231
2868,ops,0.6224489795918368
717,ought,0.6217948717948718
4907,res,0.6214755869928283
1749,alley,0.6212121212121212
9331,hostage,0.6209677419354839
536,den,0.6203528211109491
2058,bio,0.6198347107438017
6383,ref,0.6197183098591549
7797,lade,0.6190476190476191
6986,chm,0.6190476190476191
6723,tat,0.618798955613577
2451,human,0.6172839506172839
2673,fatal,0.6163793103448276
3969,plan,0.6161137440758294
745,ism,0.6160337552742616
1584,dun,0.6153846153846154
6562,rains,0.6153846153846154
4017,research,0.6153846153846154
6384,abandon,0.6153846153846154
4353,firefighter,0.6153846153846154
9009,seas,0.6153846153846154
8364,old,0.6130653266331658
9396,cap,0.6125
8522,across,0.6111111111111112
3790,driver,0.6111111111111112
1487,mitt,0.6111111111111112
1517,cinema,0.6111111111111112
9991,germs,0.6111111111111112
1254,arc,0.6105263157894737
203,sand,0.61
3106,ire,0.6099159663865547
7557,says,0.6097560975609756
541,nix,0.6086956521739131
5604,crashed,0.6086956521739131
5808,host,0.6083916083916084
1520,possible,0.6071428571428571
0,living,0.6071428571428571
2173,strike,0.6057692307692307
161,mil,0.6053511705685619
8089,release,0.6046511627906976
394,gar,0.6037735849056604
848,ash,0.60375
840,tor,0.6016521739130435
6474,stage,0.6013071895424836
3962,govt,0.6
3386,longs,0.6
5150,gall,0.6
2632,trolled,0.6
2622,drunk,0.6
8496,stable,0.6
6326,sponsor,0.6
5539,settle,0.6
6432,trees,0.6
4559,politic,0.6
8551,sec,0.6
544,financial,0.6
4506,considering,0.6
3922,simulate,0.6
3109,stabbing,0.6
8339,rte,0.6
516,racy,0.6
7623,everyday,0.6
7570,failed,0.6
1267,preparedness,0.6
5267,faced,0.6
3735,fees,0.6
8305,reshape,0.6
1598,afford,0.6
4788,difficult,0.6
3436,minds,0.6
616,fired,0.6
7242,battling,0.6
3813,stranded,0.6
9305,edict,0.6
9079,retweet,0.6
4934,leaves,0.6
4604,dental,0.6
7260,oops,0.6
5223,pedestrian,0.6
951,blocking,0.6
2020,moving,0.6
3139,yam,0.6
471,runner,0.6
4686,wheel,0.6
1739,speak,0.6
6363,strand,0.6
4761,flower,0.6
4393,insure,0.6
1269,eastern,0.6
5974,protest,0.6
5325,subject,0.6
6737,romp,0.6
7922,especially,0.6
8862,dual,0.6
1430,slate,0.6
9695,towards,0.6
5536,causes,0.6
5702,shin,0.6
2479,efforts,0.6
1029,stealing,0.6
4468,wrap,0.6
3325,rider,0.6
1424,clone,0.6
1492,exercise,0.6
2279,stab,0.6
9880,greed,0.6
9605,sunset,0.6
5822,student,0.6
9640,pour,0.6
5694,consider,0.6
721,cape,0.6
3027,grow,0.6
4140,prompt,0.6
1210,wave,0.5994318181818182
5206,line,0.5984251968503937
1019,ole,0.5980046948356808
1896,raft,0.5975609756097561
9732,murderer,0.5967741935483871
2931,earl,0.5964912280701754
496,two,0.5963855421686747
1096,rag,0.5961538461538461
2192,hazardous,0.5961538461538461
5121,cyclone,0.5952380952380952
262,main,0.5945945945945946
6701,pine,0.5945945945945946
2916,mid,0.593939393939394
8400,travel,0.59375
7212,cue,0.5927601809954751
594,transport,0.5925925925925926
3521,government,0.5909090909090909
3115,tries,0.5909090909090909
3581,prepare,0.5909090909090909
5534,spark,0.5909090909090909
1088,house,0.5898305084745763
6336,collided,0.5897435897435898
305,four,0.5897435897435898
1651,expect,0.5892857142857143
3062,fat,0.5892857142857143
6960,vol,0.5886075949367089
8139,fatalities,0.5875
357,rim,0.5873015873015873
13,field,0.5871459694989106
1494,mic,0.5870445344129555
4247,order,0.5869565217391305
4746,catastrophic,0.5869565217391305
9363,aft,0.5866666666666667
5299,fore,0.5864197530864198
2042,pump,0.5833333333333334
7800,forced,0.5833333333333334
6783,fox,0.5833333333333334
8879,along,0.5833333333333334
9621,blame,0.5833333333333334
7879,hut,0.5833333333333334
1809,miss,0.5822784810126582
738,tie,0.5804630152456239
6989,street,0.5789473684210527
18,git,0.5789473684210527
2486,lap,0.5787234042553191
5481,years,0.578125
4994,sick,0.5777777777777777
8427,lapse,0.5772727272727273
6523,obi,0.5769230769230769
2144,collapse,0.575
910,poor,0.575
2596,gun,0.574468085106383
252,nut,0.5740740740740741
6273,place,0.5736434108527132
4129,sport,0.573170731707317
9,dam,0.573049645390071
4082,rescue,0.5729166666666666
1316,sis,0.5725
9394,disco,0.5714285714285714
342,deadly,0.5714285714285714
6290,path,0.5714285714285714
3579,sanction,0.5714285714285714
3118,president,0.5714285714285714
8602,troll,0.5714285714285714
1464,apparent,0.5714285714285714
